locality;month;day;year;sites;observer;zone;exposure;ID_transect;area_uvc;depth;genus_species;abund;size_cm 
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_1;40;;stegastes_acapulcoensis;20;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_1;40;;anisotremus_caesius;1;25
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;stegastes_acapulcoensis;8;7.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;thalassoma_lucasanum;3;7.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;halichoeres_dispilus;1;7.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;stegastes_acapulcoensis;21;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;thalassoma_lucasanum;1;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;cephalopholis_panamensis;2;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;scarus_ghobban;2;17.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;thalassoma_lucasanum;1;17.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;scarus_ghobban;1;25
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_2;40;;cephalopholis_panamensis;1;25
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;thalassoma_lucasanum;3;2.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;stegastes_acapulcoensis;10;7.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;scarus_ghobban;4;7.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;johnrandallia_nigrirostris;2;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;stegastes_acapulcoensis;24;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;cephalopholis_panamensis;1;12.5
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;scarus_ghobban;2;25
golfo_dulce;3;6;2013;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2013_a_beita_3;40;;lutjanus_argentiventris;5;25
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;stegastes_rectrifaenum;16;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;thalassoma_lucasanum;8;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;scarus_ghobban;12;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;cephalopholis_panamensis;1;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;lutjanus_argentiventris;8;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_1;40;4;scarus_ghobban;19;17.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;thalassoma_lucasanum;15;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;stegastes_rectrifaenum;17;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;lutjanus_argentiventris;30;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;chaetodon_humeralis;3;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;abudefduf_troschelii;11;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_2;40;4;scarus_ghobban;3;17.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;stegastes_rectrifaenum;1;2.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;halichoeres_dispilus;1;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;scarus_ghobban;6;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;stegastes_rectrifaenum;13;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;abudefduf_troschelii;3;7.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;scarus_ghobban;10;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;balistes_polylepis;1;12.5
golfo_dulce;3;6;2013;sandalo_2;alvin_suarez;;;golfo_dulce_sandalo_2_2013_alvin_suarez_3;40;5;johnrandallia_nigrirostris;1;12.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;elacatinus_punticulatus;5;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;holacanthus_passer;2;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;stegastes_acapulcoensis;7;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;halichoeres_dispilus;20;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;scarus_ghobban;3;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;chaetodon_humeralis;2;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;haemulon_maculicauda;5;17.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;thalassoma_lucasanum;3;17.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;scarus_ghobban;6;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;anisotremus_taeniatus;3;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_1;40;3;lutjanus_argentiventris;5;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;elacatinus_punticulatus;10;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;chaetodon_humeralis;2;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;johnrandallia_nigrirostris;10;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;haemulon_maculicauda;7;17.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;balistes_polylepis;4;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;anisotremus_interruptus;1;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;anisotremus_taeniatus;2;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;scarus_ghobban;3;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_2;40;3;lutjanus_argentiventris;2;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;stegastes_acapulcoensis;10;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;halichoeres_dispilus;10;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;elacatinus_punticulatus;20;2.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;bodianus_diplotaenia;2;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;stegastes_acapulcoensis;15;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;halichoeres_dispilus;20;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;thalassoma_lucasanum;15;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;chaetodon_humeralis;1;7.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;scarus_ghobban;15;12.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;johnrandallia_nigrirostris;3;12.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;scarus_ghobban;2;17.5
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;scarus_ghobban;40;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;anisotremus_interruptus;10;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;anisotremus_taeniatus;9;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;cephalopholis_panamensis;2;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;halichoeres_nicholsi;2;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;epinephelus_labriformis;1;25
golfo_dulce;20;1;2014;sandalo_2;a_beita;;;golfo_dulce_sandalo_2_2014_a_beita_3;40;4;scarus_ghobban;10;35
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;scarus_ghobban;7;7.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;stegastes_acapulcoensis;3;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;thalassoma_lucasanum;5;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;scarus_ghobban;6;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;pomacanthus_zonipectus;1;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_1;40;3;lutjanus_argentiventris;2;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;abudefduf_troschelii;5;7.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;abudefduf_troschelii;3;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;stegastes_acapulcoensis;25;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;pomacanthus_zonipectus;1;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;thalassoma_lucasanum;3;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_2;40;3;scarus_ghobban;13;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;stegastes_acapulcoensis;3;7.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;halichoeres_dispilus;9;7.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;canthigaster_punctatissima;1;7.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;stegastes_acapulcoensis;13;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;haemulon_maculicauda;27;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;johnrandallia_nigrirostris;2;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;scarus_ghobban;3;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;halichoeres_dispilus;1;12.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;lutjanus_argentiventris;1;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;anisotremus_caesius;1;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;lutjanus_argentiventris;2;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;cephalopholis_panamensis;2;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;scarus_ghobban;1;17.5
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;lutjanus_argentiventris;1;25
golfo_dulce;20;1;2014;sandalo_2;n_sandoval;;;golfo_dulce_sandalo_2_2014_n_sandoval_3;40;3;scarus_ghobban;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;stegastes_acapulcoensis;1;2.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;stegastes_acapulcoensis;1;12.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;acanthurus_triostegus;1;17.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;prionurus_laticlavius;63;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;acanthurus_nigricans;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;bodianus_diplotaenia;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;paranthias_colonus;500;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;scarus_rubroviolaceus;3;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;holacanthus_passer;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;sufflamen_verres;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;anisotremus_taeniatus;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;prionurus_laticlavius;30;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;bodianus_diplotaenia;2;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;paranthias_colonus;5;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;scarus_rubroviolaceus;1;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;lutjanus_argentiventris;1;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;cephalopholis_panamensis;1;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;acanthurus_xanthopterus;2;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;scarus_rubroviolaceus;1;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;pseudobalistes_naufragium;1;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_1;40;;caranx_melampygus;1;65
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;thalassoma_lucasanum;15;2.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;canthigaster_punctatissima;2;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;halichoeres_dispilus;4;12.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;epinephelus_labriformis;1;17.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;halichoeres_dispilus;1;17.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;prionurus_laticlavius;6;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;bodianus_diplotaenia;3;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;paranthias_colonus;320;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;scarus_rubroviolaceus;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;cephalopholis_panamensis;3;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;acanthurus_triostegus;6;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;arothron_meleagris;3;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;prionurus_laticlavius;1;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;paranthias_colonus;1;35
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;scarus_rubroviolaceus;1;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_2;40;;fistularia_commersonii;1;65
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;stegastes_acapulcoensis;2;2.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;halichoeres_dispilus;2;2.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;thalassoma_lucasanum;15;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;halichoeres_dispilus;1;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;chromis_atrilobata;30;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;stegastes_acapulcoensis;4;12.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;johnrandallia_nigrirostris;20;12.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;stegastes_acapulcoensis;5;17.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;abudefduf_troschelii;40;17.5
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;prionurus_laticlavius;30;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;acanthurus_nigricans;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;paranthias_colonus;90;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;scarus_rubroviolaceus;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;cephalopholis_panamensis;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;sufflamen_verres;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;caranx_melampygus;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;acanthurus_triostegus;120;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;epinephelus_labriformis;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;arothron_meleagris;2;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;microspathodon_dorsalis;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;scarus_rubroviolaceus;3;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;caranx_melampygus;1;45
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;caranx_melampygus;1;55
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;fistularia_commersonii;1;65
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;gymnothorax_castaneus;1;75
isla_del_cano;3;2;2013;cueva_de_tiburon;a_beita;;;isla_del_cano_cueva_de_tiburon_2013_a_beita_3;40;;fistularia_commersonii;1;95
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_1;40;9;thalassoma_lucasanum;40;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_1;40;9;stegastes_flavilatus;1;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_1;40;9;cephalopholis_panamensis;3;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_1;40;9;caranx_melampygus;1;25
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_2;40;9;thalassoma_lucasanum;20;2.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_2;40;9;paranthias_colonus;25;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_2;40;9;zanclus_cornutus;3;7.5
isla_del_cano;3;2;2013;cueva_de_tiburon;alvin_suarez;;;isla_del_cano_cueva_de_tiburon_2013_alvin_suarez_2;40;9;thalassoma_lucasanum;15;7.5
